song,artist,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Levon,Elton John,0aJfFLl0grcQS7euiIp0ni,0.305,0.594,5.0,-10.499,1.0,0.0447,0.15,0.000303,0.39,0.426,145.77,audio_features,0aJfFLl0grcQS7euiIp0ni,spotify:track:0aJfFLl0grcQS7euiIp0ni,https://api.spotify.com/v1/tracks/0aJfFLl0grcQS7euiIp0ni,https://api.spotify.com/v1/audio-analysis/0aJfFLl0grcQS7euiIp0ni,322133.0,4.0
Razor Face,Elton John,3NeqB4bScYh4qHYuAhxYo3,0.405,0.562,0.0,-12.106,1.0,0.0303,0.0861,0.000261,0.188,0.504,138.075,audio_features,3NeqB4bScYh4qHYuAhxYo3,spotify:track:3NeqB4bScYh4qHYuAhxYo3,https://api.spotify.com/v1/tracks/3NeqB4bScYh4qHYuAhxYo3,https://api.spotify.com/v1/audio-analysis/3NeqB4bScYh4qHYuAhxYo3,282333.0,4.0
Madman Across The Water,Elton John,6NFuanvmfkAdnPykwsOK91,0.449,0.455,9.0,-11.549,0.0,0.0436,0.427,0.00256,0.0721,0.388,136.432,audio_features,6NFuanvmfkAdnPykwsOK91,spotify:track:6NFuanvmfkAdnPykwsOK91,https://api.spotify.com/v1/tracks/6NFuanvmfkAdnPykwsOK91,https://api.spotify.com/v1/audio-analysis/6NFuanvmfkAdnPykwsOK91,357293.0,4.0
Holiday Inn,Elton John,7ufKmUVZaevb5uLk5QjlwA,0.518,0.695,2.0,-11.056,1.0,0.0282,0.124,0.0243,0.172,0.666,152.421,audio_features,7ufKmUVZaevb5uLk5QjlwA,spotify:track:7ufKmUVZaevb5uLk5QjlwA,https://api.spotify.com/v1/tracks/7ufKmUVZaevb5uLk5QjlwA,https://api.spotify.com/v1/audio-analysis/7ufKmUVZaevb5uLk5QjlwA,256893.0,3.0
Rotten Peaches,Elton John,1JhwFgtWL1CB1qrjRO62wg,0.352,0.65,2.0,-10.525,1.0,0.0391,0.327,2.89e-05,0.0867,0.639,145.217,audio_features,1JhwFgtWL1CB1qrjRO62wg,spotify:track:1JhwFgtWL1CB1qrjRO62wg,https://api.spotify.com/v1/tracks/1JhwFgtWL1CB1qrjRO62wg,https://api.spotify.com/v1/audio-analysis/1JhwFgtWL1CB1qrjRO62wg,298027.0,4.0
Til There Was You,Marvin Gaye,4SXja63SDQWHHfCG5z9AEv,0.521,0.252,5.0,-13.069,0.0,0.0355,0.233,0.0,0.517,0.628,103.425,audio_features,4SXja63SDQWHHfCG5z9AEv,spotify:track:4SXja63SDQWHHfCG5z9AEv,https://api.spotify.com/v1/tracks/4SXja63SDQWHHfCG5z9AEv,https://api.spotify.com/v1/audio-analysis/4SXja63SDQWHHfCG5z9AEv,143600.0,4.0
Til There Was You,Kim Weston,4SXja63SDQWHHfCG5z9AEv,0.521,0.252,5.0,-13.069,0.0,0.0355,0.233,0.0,0.517,0.628,103.425,audio_features,4SXja63SDQWHHfCG5z9AEv,spotify:track:4SXja63SDQWHHfCG5z9AEv,https://api.spotify.com/v1/tracks/4SXja63SDQWHHfCG5z9AEv,https://api.spotify.com/v1/audio-analysis/4SXja63SDQWHHfCG5z9AEv,143600.0,4.0
When We're Together,Marvin Gaye,42w5Pz0SsnmQhkgH04g71j,0.556,0.325,5.0,-13.494,1.0,0.0283,0.562,0.0,0.307,0.557,103.626,audio_features,42w5Pz0SsnmQhkgH04g71j,spotify:track:42w5Pz0SsnmQhkgH04g71j,https://api.spotify.com/v1/tracks/42w5Pz0SsnmQhkgH04g71j,https://api.spotify.com/v1/audio-analysis/42w5Pz0SsnmQhkgH04g71j,155560.0,4.0
When We're Together,Kim Weston,42w5Pz0SsnmQhkgH04g71j,0.556,0.325,5.0,-13.494,1.0,0.0283,0.562,0.0,0.307,0.557,103.626,audio_features,42w5Pz0SsnmQhkgH04g71j,spotify:track:42w5Pz0SsnmQhkgH04g71j,https://api.spotify.com/v1/tracks/42w5Pz0SsnmQhkgH04g71j,https://api.spotify.com/v1/audio-analysis/42w5Pz0SsnmQhkgH04g71j,155560.0,4.0
A Child in These Hills,Jackson Browne,1tJDYFwncQSp9jw6wQu5Dt,0.544,0.496,3.0,-8.666,1.0,0.031,0.526,0.0139,0.273,0.472,129.96,audio_features,1tJDYFwncQSp9jw6wQu5Dt,spotify:track:1tJDYFwncQSp9jw6wQu5Dt,https://api.spotify.com/v1/tracks/1tJDYFwncQSp9jw6wQu5Dt,https://api.spotify.com/v1/audio-analysis/1tJDYFwncQSp9jw6wQu5Dt,239560.0,4.0
Streakin' Cheek To Cheek,Ohio Players,3y7UGj9If1Ddv4uOiRGixT,0.739,0.814,4.0,-10.644,0.0,0.043,0.00648,0.794,0.088,0.837,123.509,audio_features,3y7UGj9If1Ddv4uOiRGixT,spotify:track:3y7UGj9If1Ddv4uOiRGixT,https://api.spotify.com/v1/tracks/3y7UGj9If1Ddv4uOiRGixT,https://api.spotify.com/v1/audio-analysis/3y7UGj9If1Ddv4uOiRGixT,342400.0,4.0
It's Your Night / Words Of Love,Ohio Players,7pdFV27RbmKpEHemGUHjaQ,0.497,0.323,2.0,-14.237,0.0,0.0351,0.0317,0.00108,0.0832,0.17,124.443,audio_features,7pdFV27RbmKpEHemGUHjaQ,spotify:track:7pdFV27RbmKpEHemGUHjaQ,https://api.spotify.com/v1/tracks/7pdFV27RbmKpEHemGUHjaQ,https://api.spotify.com/v1/audio-analysis/7pdFV27RbmKpEHemGUHjaQ,480707.0,3.0
Jive Turkey,Ohio Players,5Uh45W2nIIEbp2hvvbsvcz,0.782,0.563,0.0,-11.933,1.0,0.0474,0.0324,0.0273,0.0792,0.88,138.795,audio_features,5Uh45W2nIIEbp2hvvbsvcz,spotify:track:5Uh45W2nIIEbp2hvvbsvcz,https://api.spotify.com/v1/tracks/5Uh45W2nIIEbp2hvvbsvcz,https://api.spotify.com/v1/audio-analysis/5Uh45W2nIIEbp2hvvbsvcz,429467.0,4.0
Heaven Must Be Like This,Ohio Players,4hpND9dmZg39rDm0c47rjv,0.462,0.429,0.0,-12.616,1.0,0.0323,0.0405,0.00486,0.256,0.514,140.268,audio_features,4hpND9dmZg39rDm0c47rjv,spotify:track:4hpND9dmZg39rDm0c47rjv,https://api.spotify.com/v1/tracks/4hpND9dmZg39rDm0c47rjv,https://api.spotify.com/v1/audio-analysis/4hpND9dmZg39rDm0c47rjv,438133.0,4.0
Is Anybody Gonna Be Saved?,Ohio Players,6I3jIPKdBs8kHSX6lBLuL0,0.494,0.429,10.0,-12.732,1.0,0.0742,0.216,0.0,0.316,0.796,81.37,audio_features,6I3jIPKdBs8kHSX6lBLuL0,spotify:track:6I3jIPKdBs8kHSX6lBLuL0,https://api.spotify.com/v1/tracks/6I3jIPKdBs8kHSX6lBLuL0,https://api.spotify.com/v1/audio-analysis/6I3jIPKdBs8kHSX6lBLuL0,300667.0,4.0
The Sensual World,Kate Bush,5EyJ5JppjEEui0btch3MwG,0.553,0.557,10.0,-14.576,1.0,0.0322,0.193,0.0496,0.409,0.79,135.712,audio_features,5EyJ5JppjEEui0btch3MwG,spotify:track:5EyJ5JppjEEui0btch3MwG,https://api.spotify.com/v1/tracks/5EyJ5JppjEEui0btch3MwG,https://api.spotify.com/v1/audio-analysis/5EyJ5JppjEEui0btch3MwG,236000.0,4.0
Love and Anger,Kate Bush,1WVpHD9PhTtNsRVoVg8ZC0,0.6,0.715,5.0,-11.598,1.0,0.0449,0.296,0.00705,0.116,0.65,119.385,audio_features,1WVpHD9PhTtNsRVoVg8ZC0,spotify:track:1WVpHD9PhTtNsRVoVg8ZC0,https://api.spotify.com/v1/tracks/1WVpHD9PhTtNsRVoVg8ZC0,https://api.spotify.com/v1/audio-analysis/1WVpHD9PhTtNsRVoVg8ZC0,278000.0,4.0
The Fog,Kate Bush,2dchi1SUOPe3VlbrdAkyFp,0.409,0.425,0.0,-15.539,0.0,0.0429,0.463,0.0854,0.199,0.369,120.67,audio_features,2dchi1SUOPe3VlbrdAkyFp,spotify:track:2dchi1SUOPe3VlbrdAkyFp,https://api.spotify.com/v1/tracks/2dchi1SUOPe3VlbrdAkyFp,https://api.spotify.com/v1/audio-analysis/2dchi1SUOPe3VlbrdAkyFp,307000.0,4.0
Reaching Out,Kate Bush,6N3o986TaxHaw7XvwizwK9,0.474,0.42,8.0,-15.779,1.0,0.0349,0.227,0.00268,0.119,0.23,118.31,audio_features,6N3o986TaxHaw7XvwizwK9,spotify:track:6N3o986TaxHaw7XvwizwK9,https://api.spotify.com/v1/tracks/6N3o986TaxHaw7XvwizwK9,https://api.spotify.com/v1/audio-analysis/6N3o986TaxHaw7XvwizwK9,195000.0,4.0
Heads We're Dancing,Kate Bush,0yNiW6QZWmKZVQbYL7Vf2U,0.659,0.733,10.0,-13.313,0.0,0.0335,0.407,0.0665,0.156,0.665,120.754,audio_features,0yNiW6QZWmKZVQbYL7Vf2U,spotify:track:0yNiW6QZWmKZVQbYL7Vf2U,https://api.spotify.com/v1/tracks/0yNiW6QZWmKZVQbYL7Vf2U,https://api.spotify.com/v1/audio-analysis/0yNiW6QZWmKZVQbYL7Vf2U,315000.0,4.0
Deeper Understanding,Kate Bush,5SBL8OesZD0HPDbcTo7mbf,0.491,0.443,5.0,-16.891,1.0,0.0354,0.414,0.351,0.251,0.544,155.772,audio_features,5SBL8OesZD0HPDbcTo7mbf,spotify:track:5SBL8OesZD0HPDbcTo7mbf,https://api.spotify.com/v1/tracks/5SBL8OesZD0HPDbcTo7mbf,https://api.spotify.com/v1/audio-analysis/5SBL8OesZD0HPDbcTo7mbf,284133.0,4.0
Never Be Mine,Kate Bush,65Fvpn33lspHJST379zAEq,0.555,0.446,0.0,-14.478,0.0,0.0289,0.486,0.001,0.215,0.845,109.845,audio_features,65Fvpn33lspHJST379zAEq,spotify:track:65Fvpn33lspHJST379zAEq,https://api.spotify.com/v1/tracks/65Fvpn33lspHJST379zAEq,https://api.spotify.com/v1/audio-analysis/65Fvpn33lspHJST379zAEq,222000.0,4.0
Rocket's Tail (For Rocket),Kate Bush,71CQKJMZaCPjNzgEdSJbrd,0.154,0.651,7.0,-12.501,0.0,0.0568,0.0182,0.481,0.107,0.471,200.244,audio_features,71CQKJMZaCPjNzgEdSJbrd,spotify:track:71CQKJMZaCPjNzgEdSJbrd,https://api.spotify.com/v1/tracks/71CQKJMZaCPjNzgEdSJbrd,https://api.spotify.com/v1/audio-analysis/71CQKJMZaCPjNzgEdSJbrd,247000.0,3.0
This Woman's Work,Kate Bush,6FN08oB3MT2BxYIJoR1CZ5,0.353,0.113,8.0,-18.752,1.0,0.0399,0.888,4.77e-05,0.121,0.169,128.304,audio_features,6FN08oB3MT2BxYIJoR1CZ5,spotify:track:6FN08oB3MT2BxYIJoR1CZ5,https://api.spotify.com/v1/tracks/6FN08oB3MT2BxYIJoR1CZ5,https://api.spotify.com/v1/audio-analysis/6FN08oB3MT2BxYIJoR1CZ5,214000.0,4.0
Can't Nobody Do Me Like Jesus,James Cleveland,1PnajxkcP3H7eoIIV4mUCr,0.506,0.995,1.0,-3.739,1.0,0.144,0.452,0.523,0.44,0.394,107.629,audio_features,1PnajxkcP3H7eoIIV4mUCr,spotify:track:1PnajxkcP3H7eoIIV4mUCr,https://api.spotify.com/v1/tracks/1PnajxkcP3H7eoIIV4mUCr,https://api.spotify.com/v1/audio-analysis/1PnajxkcP3H7eoIIV4mUCr,367933.0,4.0
Hallelujah The Storm Is Passing Over,James Cleveland,7gLKc4MuSs25EzpdfZJ40T,0.33,0.56,3.0,-7.032,1.0,0.0668,0.939,0.0306,0.63,0.263,106.028,audio_features,7gLKc4MuSs25EzpdfZJ40T,spotify:track:7gLKc4MuSs25EzpdfZJ40T,https://api.spotify.com/v1/tracks/7gLKc4MuSs25EzpdfZJ40T,https://api.spotify.com/v1/audio-analysis/7gLKc4MuSs25EzpdfZJ40T,566467.0,3.0
Thank You Lord,James Cleveland,3wtrSuUn4lCgHv5kME3Tfs,0.362,0.934,10.0,-4.713,1.0,0.168,0.778,0.159,0.568,0.375,146.311,audio_features,3wtrSuUn4lCgHv5kME3Tfs,spotify:track:3wtrSuUn4lCgHv5kME3Tfs,https://api.spotify.com/v1/tracks/3wtrSuUn4lCgHv5kME3Tfs,https://api.spotify.com/v1/audio-analysis/3wtrSuUn4lCgHv5kME3Tfs,376640.0,4.0
Blind Man,James Cleveland,2gfasLnTJ1NwW15f2DSvm3,0.439,0.688,0.0,-5.352,1.0,0.0588,0.884,0.00124,0.684,0.615,106.921,audio_features,2gfasLnTJ1NwW15f2DSvm3,spotify:track:2gfasLnTJ1NwW15f2DSvm3,https://api.spotify.com/v1/tracks/2gfasLnTJ1NwW15f2DSvm3,https://api.spotify.com/v1/audio-analysis/2gfasLnTJ1NwW15f2DSvm3,516640.0,3.0
You're The Best Thing That Ever Happened,James Cleveland,7LAII4djHnofKYPiOu7dAH,0.545,0.719,5.0,-6.992,1.0,0.122,0.966,0.0514,0.686,0.376,117.256,audio_features,7LAII4djHnofKYPiOu7dAH,spotify:track:7LAII4djHnofKYPiOu7dAH,https://api.spotify.com/v1/tracks/7LAII4djHnofKYPiOu7dAH,https://api.spotify.com/v1/audio-analysis/7LAII4djHnofKYPiOu7dAH,539760.0,4.0
Darling Dear,The Jackson 5,1vsTCdIbbVtKzj8t1uTMXH,0.602,0.63,10.0,-8.812,1.0,0.0298,0.166,0.0,0.0972,0.856,96.962,audio_features,1vsTCdIbbVtKzj8t1uTMXH,spotify:track:1vsTCdIbbVtKzj8t1uTMXH,https://api.spotify.com/v1/tracks/1vsTCdIbbVtKzj8t1uTMXH,https://api.spotify.com/v1/audio-analysis/1vsTCdIbbVtKzj8t1uTMXH,156840.0,4.0
Medley: I Stood On The Banks Of Jordan / Lord Do It For Me / Lord Help Me To Hold Out / Peace Be Still,James Cleveland,64GgLhAMm99XUQX0M3GvHU,0.494,0.743,5.0,-6.595,1.0,0.0906,0.977,0.39,0.643,0.606,113.276,audio_features,64GgLhAMm99XUQX0M3GvHU,spotify:track:64GgLhAMm99XUQX0M3GvHU,https://api.spotify.com/v1/tracks/64GgLhAMm99XUQX0M3GvHU,https://api.spotify.com/v1/audio-analysis/64GgLhAMm99XUQX0M3GvHU,419507.0,3.0
Can I See You In The Morning,The Jackson 5,42TvdIi7nHo50zd2okeDbO,0.302,0.641,0.0,-9.793,1.0,0.0431,0.212,0.0,0.0597,0.599,184.928,audio_features,42TvdIi7nHo50zd2okeDbO,spotify:track:42TvdIi7nHo50zd2okeDbO,https://api.spotify.com/v1/tracks/42TvdIi7nHo50zd2okeDbO,https://api.spotify.com/v1/audio-analysis/42TvdIi7nHo50zd2okeDbO,187773.0,4.0
How Funky Is Your Chicken,The Jackson 5,65lqhZf6unvGEJzIEmqRsC,0.579,0.802,1.0,-9.253,1.0,0.0353,0.0645,0.000113,0.128,0.928,98.035,audio_features,65lqhZf6unvGEJzIEmqRsC,spotify:track:65lqhZf6unvGEJzIEmqRsC,https://api.spotify.com/v1/tracks/65lqhZf6unvGEJzIEmqRsC,https://api.spotify.com/v1/audio-analysis/65lqhZf6unvGEJzIEmqRsC,160293.0,4.0
Reach In,The Jackson 5,35TMYxlGfosCi43fBeAXxd,0.559,0.476,5.0,-9.23,1.0,0.0264,0.338,0.0,0.4,0.785,100.284,audio_features,35TMYxlGfosCi43fBeAXxd,spotify:track:35TMYxlGfosCi43fBeAXxd,https://api.spotify.com/v1/tracks/35TMYxlGfosCi43fBeAXxd,https://api.spotify.com/v1/audio-analysis/35TMYxlGfosCi43fBeAXxd,207067.0,4.0
The Love I Saw In You Was Just A Mirage,The Jackson 5,7BzPsXFhBtAbUejWpaGCMh,0.566,0.521,10.0,-9.022,1.0,0.0253,0.483,0.0,0.411,0.792,95.869,audio_features,7BzPsXFhBtAbUejWpaGCMh,spotify:track:7BzPsXFhBtAbUejWpaGCMh,https://api.spotify.com/v1/tracks/7BzPsXFhBtAbUejWpaGCMh,https://api.spotify.com/v1/audio-analysis/7BzPsXFhBtAbUejWpaGCMh,259867.0,4.0
Work To Make It Work,Robert Palmer,1R45v8SXeZanc707tygEnI,0.698,0.382,11.0,-18.214,0.0,0.039,0.13,0.0191,0.238,0.962,89.439,audio_features,1R45v8SXeZanc707tygEnI,spotify:track:1R45v8SXeZanc707tygEnI,https://api.spotify.com/v1/tracks/1R45v8SXeZanc707tygEnI,https://api.spotify.com/v1/audio-analysis/1R45v8SXeZanc707tygEnI,248293.0,4.0
Back In My Arms,Robert Palmer,1X9QriLwimy7uVNJ5dtijq,0.609,0.467,2.0,-15.435,1.0,0.0295,0.258,0.000402,0.112,0.833,115.792,audio_features,1X9QriLwimy7uVNJ5dtijq,spotify:track:1X9QriLwimy7uVNJ5dtijq,https://api.spotify.com/v1/tracks/1X9QriLwimy7uVNJ5dtijq,https://api.spotify.com/v1/audio-analysis/1X9QriLwimy7uVNJ5dtijq,213000.0,4.0
Riverboat,Robert Palmer,79Os4xbWzmxWAs8XFDEyTb,0.482,0.385,7.0,-15.581,0.0,0.0379,0.0383,0.000542,0.0862,0.682,127.348,audio_features,79Os4xbWzmxWAs8XFDEyTb,spotify:track:79Os4xbWzmxWAs8XFDEyTb,https://api.spotify.com/v1/tracks/79Os4xbWzmxWAs8XFDEyTb,https://api.spotify.com/v1/audio-analysis/79Os4xbWzmxWAs8XFDEyTb,227573.0,4.0
Here With You Tonight,Robert Palmer,32b4zyp7zDGvCKzuIc78oT,0.625,0.407,2.0,-14.292,1.0,0.0736,0.464,0.00217,0.0677,0.844,141.573,audio_features,32b4zyp7zDGvCKzuIc78oT,spotify:track:32b4zyp7zDGvCKzuIc78oT,https://api.spotify.com/v1/tracks/32b4zyp7zDGvCKzuIc78oT,https://api.spotify.com/v1/audio-analysis/32b4zyp7zDGvCKzuIc78oT,296093.0,4.0
Trouble,Robert Palmer,00XxmoTgzvJ9NdCHeVFG53,0.559,0.518,7.0,-13.887,1.0,0.0388,0.208,0.00223,0.104,0.894,126.366,audio_features,00XxmoTgzvJ9NdCHeVFG53,spotify:track:00XxmoTgzvJ9NdCHeVFG53,https://api.spotify.com/v1/tracks/00XxmoTgzvJ9NdCHeVFG53,https://api.spotify.com/v1/audio-analysis/00XxmoTgzvJ9NdCHeVFG53,180907.0,4.0
Fine Time,Robert Palmer,0f0mS3iqwIasHZMcJZOtcZ,0.775,0.455,6.0,-16.532,0.0,0.0665,0.259,0.0372,0.061,0.922,90.348,audio_features,0f0mS3iqwIasHZMcJZOtcZ,spotify:track:0f0mS3iqwIasHZMcJZOtcZ,https://api.spotify.com/v1/tracks/0f0mS3iqwIasHZMcJZOtcZ,https://api.spotify.com/v1/audio-analysis/0f0mS3iqwIasHZMcJZOtcZ,351493.0,4.0
Doctor My Eyes,Jackson Browne,3QcuZo6WLcFkqqLmDs0d95,0.48,0.626,5.0,-8.406,1.0,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,audio_features,3QcuZo6WLcFkqqLmDs0d95,spotify:track:3QcuZo6WLcFkqqLmDs0d95,https://api.spotify.com/v1/tracks/3QcuZo6WLcFkqqLmDs0d95,https://api.spotify.com/v1/audio-analysis/3QcuZo6WLcFkqqLmDs0d95,199907.0,4.0
Something Fine,Jackson Browne,6C20UYVe7GFDXvB4t0AAw2,0.482,0.158,6.0,-14.004,1.0,0.0379,0.892,0.0,0.128,0.268,126.252,audio_features,6C20UYVe7GFDXvB4t0AAw2,spotify:track:6C20UYVe7GFDXvB4t0AAw2,https://api.spotify.com/v1/tracks/6C20UYVe7GFDXvB4t0AAw2,https://api.spotify.com/v1/audio-analysis/6C20UYVe7GFDXvB4t0AAw2,228560.0,4.0
Under the Falling Sky,Jackson Browne,0cF09PKK8obAf7hAUZXD8W,0.527,0.568,9.0,-10.866,1.0,0.0407,0.783,0.000743,0.243,0.424,79.691,audio_features,0cF09PKK8obAf7hAUZXD8W,spotify:track:0cF09PKK8obAf7hAUZXD8W,https://api.spotify.com/v1/tracks/0cF09PKK8obAf7hAUZXD8W,https://api.spotify.com/v1/audio-analysis/0cF09PKK8obAf7hAUZXD8W,249933.0,4.0
Looking into You,Jackson Browne,0aCMDfCMxLqo9l8FoEEiP0,0.462,0.311,2.0,-10.465,1.0,0.0316,0.834,8.78e-05,0.122,0.323,129.842,audio_features,0aCMDfCMxLqo9l8FoEEiP0,spotify:track:0aCMDfCMxLqo9l8FoEEiP0,https://api.spotify.com/v1/tracks/0aCMDfCMxLqo9l8FoEEiP0,https://api.spotify.com/v1/audio-analysis/0aCMDfCMxLqo9l8FoEEiP0,259200.0,3.0
My Opening Farewell,Jackson Browne,5hqN2X3TE5cUSWsabr8ja1,0.5,0.236,2.0,-12.615,1.0,0.0329,0.859,0.0092,0.258,0.202,138.233,audio_features,5hqN2X3TE5cUSWsabr8ja1,spotify:track:5hqN2X3TE5cUSWsabr8ja1,https://api.spotify.com/v1/tracks/5hqN2X3TE5cUSWsabr8ja1,https://api.spotify.com/v1/audio-analysis/5hqN2X3TE5cUSWsabr8ja1,284827.0,4.0
Somebody's Baby,Jackson Browne,4bst6cEJAYgaKvOWWlbU86,0.759,0.55,2.0,-13.164,1.0,0.0278,0.215,4.8e-05,0.223,0.879,117.039,audio_features,4bst6cEJAYgaKvOWWlbU86,spotify:track:4bst6cEJAYgaKvOWWlbU86,https://api.spotify.com/v1/tracks/4bst6cEJAYgaKvOWWlbU86,https://api.spotify.com/v1/audio-analysis/4bst6cEJAYgaKvOWWlbU86,243373.0,4.0
What He Done For Me,Sister Rosetta Tharpe,1l7BIZ3yGm0CwFrXegR8KP,0.507,0.415,3.0,-12.166,1.0,0.079,0.809,3.23e-06,0.565,0.962,179.897,audio_features,1l7BIZ3yGm0CwFrXegR8KP,spotify:track:1l7BIZ3yGm0CwFrXegR8KP,https://api.spotify.com/v1/tracks/1l7BIZ3yGm0CwFrXegR8KP,https://api.spotify.com/v1/audio-analysis/1l7BIZ3yGm0CwFrXegR8KP,162351.0,4.0
Lover's Cross,Jim Croce,5hUDwrTBtTrJhFUC93RpEr,0.715,0.247,0.0,-15.237,1.0,0.0366,0.842,0.0,0.13,0.778,120.403,audio_features,5hUDwrTBtTrJhFUC93RpEr,spotify:track:5hUDwrTBtTrJhFUC93RpEr,https://api.spotify.com/v1/tracks/5hUDwrTBtTrJhFUC93RpEr,https://api.spotify.com/v1/audio-analysis/5hUDwrTBtTrJhFUC93RpEr,184653.0,4.0
I Want Jesus To Walk Around My Bedside,Sister Rosetta Tharpe,6KIr1UWjOocEljbQTAVlny,0.564,0.27,3.0,-11.963,1.0,0.0383,0.915,0.00136,0.152,0.745,136.678,audio_features,6KIr1UWjOocEljbQTAVlny,spotify:track:6KIr1UWjOocEljbQTAVlny,https://api.spotify.com/v1/tracks/6KIr1UWjOocEljbQTAVlny,https://api.spotify.com/v1/audio-analysis/6KIr1UWjOocEljbQTAVlny,160993.0,4.0
Down By The Riverside (J38),Sister Rosetta Tharpe,2EoanpyzSYSThAbeXOv5wf,0.687,0.479,10.0,-11.215,1.0,0.0869,0.925,0.00369,0.872,0.96,98.543,audio_features,2EoanpyzSYSThAbeXOv5wf,spotify:track:2EoanpyzSYSThAbeXOv5wf,https://api.spotify.com/v1/tracks/2EoanpyzSYSThAbeXOv5wf,https://api.spotify.com/v1/audio-analysis/2EoanpyzSYSThAbeXOv5wf,189806.0,4.0
Rock Daniel (VD129),Sister Rosetta Tharpe,4AE2k4Ng7W6Yj5tD9xqVo2,0.523,0.462,10.0,-11.471,1.0,0.073,0.887,0.118,0.68,0.961,173.331,audio_features,4AE2k4Ng7W6Yj5tD9xqVo2,spotify:track:4AE2k4Ng7W6Yj5tD9xqVo2,https://api.spotify.com/v1/tracks/4AE2k4Ng7W6Yj5tD9xqVo2,https://api.spotify.com/v1/audio-analysis/4AE2k4Ng7W6Yj5tD9xqVo2,160731.0,4.0
That's All (J56),Sister Rosetta Tharpe,04waIWlUJHvgm1KDyn6sdU,0.618,0.511,10.0,-10.061,1.0,0.13,0.825,0.0288,0.75,0.935,171.594,audio_features,04waIWlUJHvgm1KDyn6sdU,spotify:track:04waIWlUJHvgm1KDyn6sdU,https://api.spotify.com/v1/tracks/04waIWlUJHvgm1KDyn6sdU,https://api.spotify.com/v1/audio-analysis/04waIWlUJHvgm1KDyn6sdU,125858.0,4.0
Let That Liar Alone,Sister Rosetta Tharpe,4eknTSmm29bCWqSWdyUHCV,0.588,0.467,3.0,-10.924,1.0,0.0699,0.861,0.000664,0.199,0.918,174.451,audio_features,4eknTSmm29bCWqSWdyUHCV,spotify:track:4eknTSmm29bCWqSWdyUHCV,https://api.spotify.com/v1/tracks/4eknTSmm29bCWqSWdyUHCV,https://api.spotify.com/v1/audio-analysis/4eknTSmm29bCWqSWdyUHCV,163736.0,4.0
The Devil Has Thrown Him Down,Sister Rosetta Tharpe,4kAlnTkUPazNX7rIq03Npw,0.603,0.452,3.0,-9.422,1.0,0.0673,0.906,0.00139,0.121,0.905,174.633,audio_features,4kAlnTkUPazNX7rIq03Npw,spotify:track:4kAlnTkUPazNX7rIq03Npw,https://api.spotify.com/v1/tracks/4kAlnTkUPazNX7rIq03Npw,https://api.spotify.com/v1/audio-analysis/4kAlnTkUPazNX7rIq03Npw,173688.0,4.0
"Gypsy Woman - Live at The Bitter End, NYC",Curtis Mayfield,0Q20AsU7CzTjI4ppFy1NkN,0.75,0.649,9.0,-10.958,0.0,0.0735,0.0685,0.0132,0.388,0.686,108.611,audio_features,0Q20AsU7CzTjI4ppFy1NkN,spotify:track:0Q20AsU7CzTjI4ppFy1NkN,https://api.spotify.com/v1/tracks/0Q20AsU7CzTjI4ppFy1NkN,https://api.spotify.com/v1/audio-analysis/0Q20AsU7CzTjI4ppFy1NkN,228027.0,4.0
I Just Realised,Fanny,4VuYQbug08eYsjqnn1n0qh,0.486,0.722,5.0,-12.086,1.0,0.043,0.277,0.00184,0.0929,0.962,186.465,audio_features,4VuYQbug08eYsjqnn1n0qh,spotify:track:4VuYQbug08eYsjqnn1n0qh,https://api.spotify.com/v1/tracks/4VuYQbug08eYsjqnn1n0qh,https://api.spotify.com/v1/audio-analysis/4VuYQbug08eYsjqnn1n0qh,240867.0,4.0
Badge,Fanny,4FzA7fLHjDdXv1HAWrCJQA,0.637,0.943,9.0,-8.526,1.0,0.0579,0.365,0.023,0.058,0.378,117.981,audio_features,4FzA7fLHjDdXv1HAWrCJQA,spotify:track:4FzA7fLHjDdXv1HAWrCJQA,https://api.spotify.com/v1/tracks/4FzA7fLHjDdXv1HAWrCJQA,https://api.spotify.com/v1/audio-analysis/4FzA7fLHjDdXv1HAWrCJQA,181093.0,4.0
Changing Horses,Fanny,2SI87XZItOf5JnxTKoJXaq,0.565,0.889,2.0,-9.94,1.0,0.0916,0.635,0.00063,0.0958,0.379,134.657,audio_features,2SI87XZItOf5JnxTKoJXaq,spotify:track:2SI87XZItOf5JnxTKoJXaq,https://api.spotify.com/v1/tracks/2SI87XZItOf5JnxTKoJXaq,https://api.spotify.com/v1/audio-analysis/2SI87XZItOf5JnxTKoJXaq,228107.0,4.0
Bitter Wine,Fanny,5oNZ0mTaLKyGjrk9xTa37r,0.539,0.713,2.0,-10.989,0.0,0.0554,0.407,0.000101,0.0565,0.604,112.891,audio_features,5oNZ0mTaLKyGjrk9xTa37r,spotify:track:5oNZ0mTaLKyGjrk9xTa37r,https://api.spotify.com/v1/tracks/5oNZ0mTaLKyGjrk9xTa37r,https://api.spotify.com/v1/audio-analysis/5oNZ0mTaLKyGjrk9xTa37r,197280.0,4.0
